,chr,start,end,state,median,multiplier,cell_id,sample_id,library_id
294,Y,1,23500000,1,0.918235757486928,2,SA928-A73044A-R07-C08,SA928,A73044A
295,Y,23500001,59500000,0,0.0464556017962902,2,SA928-A73044A-R07-C08,SA928,A73044A
296,1,1,249500000,2,1.77482546241322,2,SA928-A73044A-R07-C09,SA928,A73044A
297,10,1,136000000,2,1.87843167135981,2,SA928-A73044A-R07-C09,SA928,A73044A
298,11,1,135500000,2,1.9228791576259598,2,SA928-A73044A-R07-C09,SA928,A73044A
299,12,1,134000000,2,2.01918900510685,2,SA928-A73044A-R07-C09,SA928,A73044A
300,13,1,115500000,2,1.9743018174240698,2,SA928-A73044A-R07-C09,SA928,A73044A
301,14,1,107500000,2,1.98143137181231,2,SA928-A73044A-R07-C09,SA928,A73044A
302,15,1,103000000,2,1.96934683194033,2,SA928-A73044A-R07-C09,SA928,A73044A
303,16,1,90500000,2,1.9959660701631499,2,SA928-A73044A-R07-C09,SA928,A73044A
304,17,1,81500000,2,1.9376923396821397,2,SA928-A73044A-R07-C09,SA928,A73044A
305,18,1,78500000,2,2.0206330922697497,2,SA928-A73044A-R07-C09,SA928,A73044A
306,19,1,59500000,2,1.82803526688494,2,SA928-A73044A-R07-C09,SA928,A73044A
307,2,1,243500000,2,1.9639725297213302,2,SA928-A73044A-R07-C09,SA928,A73044A
308,20,1,63500000,2,2.11903194648857,2,SA928-A73044A-R07-C09,SA928,A73044A
309,21,1,48500000,2,2.04346098624185,2,SA928-A73044A-R07-C09,SA928,A73044A
310,22,1,51500000,2,1.84346119640589,2,SA928-A73044A-R07-C09,SA928,A73044A
311,3,1,198500000,2,2.02697367318382,2,SA928-A73044A-R07-C09,SA928,A73044A
312,4,1,191500000,2,1.8731314580713,2,SA928-A73044A-R07-C09,SA928,A73044A
313,5,1,181000000,2,2.01018829678942,2,SA928-A73044A-R07-C09,SA928,A73044A
314,6,1,171500000,2,2.0497739479010098,2,SA928-A73044A-R07-C09,SA928,A73044A
315,7,1,159500000,2,1.87083553712637,2,SA928-A73044A-R07-C09,SA928,A73044A
316,8,1,146500000,2,1.9256523884598797,2,SA928-A73044A-R07-C09,SA928,A73044A
317,9,1,141500000,2,1.9533239495613701,2,SA928-A73044A-R07-C09,SA928,A73044A
318,X,1,155500000,1,1.03396044270171,2,SA928-A73044A-R07-C09,SA928,A73044A
319,Y,1,23500000,1,0.794094250414058,2,SA928-A73044A-R07-C09,SA928,A73044A
320,Y,23500001,59500000,0,0.0418703747279387,2,SA928-A73044A-R07-C09,SA928,A73044A
321,1,1,249500000,2,2.0292581977575503,2,SA928-A73044A-R07-C10,SA928,A73044A
322,10,1,136000000,2,1.9837778443468501,2,SA928-A73044A-R07-C10,SA928,A73044A
323,11,1,135500000,2,1.90352610196922,2,SA928-A73044A-R07-C10,SA928,A73044A
324,12,1,134000000,2,1.98273027416391,2,SA928-A73044A-R07-C10,SA928,A73044A
325,13,1,115500000,2,2.12483082771671,2,SA928-A73044A-R07-C10,SA928,A73044A
326,14,1,107500000,2,2.08149279640105,2,SA928-A73044A-R07-C10,SA928,A73044A
327,15,1,103000000,2,2.15594275556903,2,SA928-A73044A-R07-C10,SA928,A73044A
328,16,1,90500000,2,2.05535117885578,2,SA928-A73044A-R07-C10,SA928,A73044A
329,17,1,81500000,2,1.88873154388546,2,SA928-A73044A-R07-C10,SA928,A73044A
330,18,1,78500000,2,1.9340038210943002,2,SA928-A73044A-R07-C10,SA928,A73044A
331,19,1,59500000,2,1.83233229808044,2,SA928-A73044A-R07-C10,SA928,A73044A
332,2,1,243500000,2,2.06132381166111,2,SA928-A73044A-R07-C10,SA928,A73044A
333,20,1,63500000,2,1.9229841821220601,2,SA928-A73044A-R07-C10,SA928,A73044A
334,21,1,48500000,2,2.00141670433752,2,SA928-A73044A-R07-C10,SA928,A73044A
335,22,1,51500000,2,1.9579816394444098,2,SA928-A73044A-R07-C10,SA928,A73044A
336,3,1,198500000,2,2.1035995961715703,2,SA928-A73044A-R07-C10,SA928,A73044A
337,4,1,191500000,2,1.9113679396129901,2,SA928-A73044A-R07-C10,SA928,A73044A
338,5,1,181000000,2,2.0464775483098503,2,SA928-A73044A-R07-C10,SA928,A73044A
339,6,1,171500000,2,2.0835562120891202,2,SA928-A73044A-R07-C10,SA928,A73044A
340,7,1,159500000,2,2.01460540422517,2,SA928-A73044A-R07-C10,SA928,A73044A
341,8,1,146500000,2,1.95710983028319,2,SA928-A73044A-R07-C10,SA928,A73044A
342,9,1,141500000,2,2.11898847315664,2,SA928-A73044A-R07-C10,SA928,A73044A
343,X,1,155500000,1,1.0076450961203498,2,SA928-A73044A-R07-C10,SA928,A73044A
344,Y,1,23500000,1,0.86579187678192,2,SA928-A73044A-R07-C10,SA928,A73044A
345,Y,23500001,59500000,0,0.0393972745772184,2,SA928-A73044A-R07-C10,SA928,A73044A
346,1,1,249500000,2,2.00807123351112,2,SA928-A73044A-R07-C11,SA928,A73044A
347,10,1,136000000,2,1.93147367785554,2,SA928-A73044A-R07-C11,SA928,A73044A
348,11,1,135500000,2,2.02268218737045,2,SA928-A73044A-R07-C11,SA928,A73044A
349,12,1,134000000,2,1.8980370342528001,2,SA928-A73044A-R07-C11,SA928,A73044A
350,13,1,115500000,2,1.94248047707036,2,SA928-A73044A-R07-C11,SA928,A73044A
351,14,1,107500000,2,1.8832823604081201,2,SA928-A73044A-R07-C11,SA928,A73044A
352,15,1,103000000,2,1.92342451857598,2,SA928-A73044A-R07-C11,SA928,A73044A
353,16,1,90500000,2,1.88003463310221,2,SA928-A73044A-R07-C11,SA928,A73044A
354,17,1,81500000,2,1.92737052012634,2,SA928-A73044A-R07-C11,SA928,A73044A
355,18,1,78500000,2,1.9198159688518,2,SA928-A73044A-R07-C11,SA928,A73044A
356,19,1,59500000,2,1.83866117102373,2,SA928-A73044A-R07-C11,SA928,A73044A
357,2,1,243500000,2,1.8642914820089,2,SA928-A73044A-R07-C11,SA928,A73044A
358,20,1,63500000,2,1.9373334774391202,2,SA928-A73044A-R07-C11,SA928,A73044A
359,21,1,48500000,2,1.7018789197136899,2,SA928-A73044A-R07-C11,SA928,A73044A
360,22,1,51500000,2,1.94162435739956,2,SA928-A73044A-R07-C11,SA928,A73044A
361,3,1,198500000,2,1.94145718367941,2,SA928-A73044A-R07-C11,SA928,A73044A
362,4,1,191500000,2,1.90486491672859,2,SA928-A73044A-R07-C11,SA928,A73044A
363,5,1,181000000,2,1.95266491163492,2,SA928-A73044A-R07-C11,SA928,A73044A
364,6,1,171500000,2,1.99584359658743,2,SA928-A73044A-R07-C11,SA928,A73044A
365,7,1,159500000,2,1.9004628342035,2,SA928-A73044A-R07-C11,SA928,A73044A
366,8,1,146500000,2,2.00661967550155,2,SA928-A73044A-R07-C11,SA928,A73044A
367,9,1,141500000,2,1.97660489354152,2,SA928-A73044A-R07-C11,SA928,A73044A
368,X,1,155500000,1,1.0468414234035,2,SA928-A73044A-R07-C11,SA928,A73044A
369,Y,1,23500000,1,0.7872493126283949,2,SA928-A73044A-R07-C11,SA928,A73044A
370,Y,23500001,59500000,0,0.0539867248699496,2,SA928-A73044A-R07-C11,SA928,A73044A
371,1,1,249500000,2,2.0926469033579203,2,SA928-A73044A-R07-C12,SA928,A73044A
372,10,1,136000000,2,1.92141511772295,2,SA928-A73044A-R07-C12,SA928,A73044A
373,11,1,135500000,2,2.11024476337383,2,SA928-A73044A-R07-C12,SA928,A73044A
374,12,1,134000000,2,1.9395668659285301,2,SA928-A73044A-R07-C12,SA928,A73044A
375,13,1,115500000,2,2.00165505539278,2,SA928-A73044A-R07-C12,SA928,A73044A
376,14,1,107500000,2,2.03343570438823,2,SA928-A73044A-R07-C12,SA928,A73044A
377,15,1,103000000,2,2.0571733666586502,2,SA928-A73044A-R07-C12,SA928,A73044A
378,16,1,90500000,2,1.8592715629496102,2,SA928-A73044A-R07-C12,SA928,A73044A
379,17,1,81500000,2,1.9748436500426299,2,SA928-A73044A-R07-C12,SA928,A73044A
380,18,1,78500000,2,1.9638204237235,2,SA928-A73044A-R07-C12,SA928,A73044A
381,19,1,59500000,2,1.9783027383016598,2,SA928-A73044A-R07-C12,SA928,A73044A
382,2,1,243500000,2,1.95592678302769,2,SA928-A73044A-R07-C12,SA928,A73044A
383,20,1,63500000,2,2.06221925289849,2,SA928-A73044A-R07-C12,SA928,A73044A
384,21,1,48500000,2,2.09113528873097,2,SA928-A73044A-R07-C12,SA928,A73044A
385,22,1,51500000,2,1.94151042009826,2,SA928-A73044A-R07-C12,SA928,A73044A
386,3,1,3000000,1,0.9243361865542479,2,SA928-A73044A-R07-C12,SA928,A73044A
387,3,3000001,198500000,2,2.04038337605245,2,SA928-A73044A-R07-C12,SA928,A73044A
388,4,1,191500000,2,1.97496035385148,2,SA928-A73044A-R07-C12,SA928,A73044A
389,5,1,181000000,2,1.94428509074505,2,SA928-A73044A-R07-C12,SA928,A73044A
390,6,1,171500000,2,1.9880315614502,2,SA928-A73044A-R07-C12,SA928,A73044A
391,7,1,159500000,2,1.88798218439931,2,SA928-A73044A-R07-C12,SA928,A73044A
392,8,1,146500000,2,2.0535734757385002,2,SA928-A73044A-R07-C12,SA928,A73044A
393,9,1,38500000,2,1.9890602395278303,2,SA928-A73044A-R07-C12,SA928,A73044A
394,9,38500001,74000000,1,0.9601185438059548,2,SA928-A73044A-R07-C12,SA928,A73044A
395,9,74000001,141500000,2,2.02862778685664,2,SA928-A73044A-R07-C12,SA928,A73044A
396,X,1,155500000,1,1.00834199584488,2,SA928-A73044A-R07-C12,SA928,A73044A
397,Y,1,23500000,1,0.8497751231111998,2,SA928-A73044A-R07-C12,SA928,A73044A
398,Y,23500001,59500000,0,0.0403295113594624,2,SA928-A73044A-R07-C12,SA928,A73044A
399,1,1,249500000,2,2.01690071981933,2,SA928-A73044A-R07-C13,SA928,A73044A
400,10,1,136000000,2,2.11229729117977,2,SA928-A73044A-R07-C13,SA928,A73044A
401,11,1,135500000,2,2.09151363201406,2,SA928-A73044A-R07-C13,SA928,A73044A
402,12,1,134000000,2,2.03767508003349,2,SA928-A73044A-R07-C13,SA928,A73044A
403,13,1,115500000,2,1.95871722625244,2,SA928-A73044A-R07-C13,SA928,A73044A
404,14,1,107500000,2,2.0259607297941598,2,SA928-A73044A-R07-C13,SA928,A73044A
405,15,1,103000000,2,1.9905271413188501,2,SA928-A73044A-R07-C13,SA928,A73044A
406,16,1,90500000,2,1.9684237507980502,2,SA928-A73044A-R07-C13,SA928,A73044A
407,17,1,81500000,2,2.02626138163477,2,SA928-A73044A-R07-C13,SA928,A73044A
408,18,1,78500000,2,2.01787646166028,2,SA928-A73044A-R07-C13,SA928,A73044A
409,19,1,59500000,2,1.93490543432135,2,SA928-A73044A-R07-C13,SA928,A73044A
410,2,1,243500000,2,2.0570524519319098,2,SA928-A73044A-R07-C13,SA928,A73044A
411,20,1,63500000,2,2.04190445328884,2,SA928-A73044A-R07-C13,SA928,A73044A
412,21,1,48500000,2,2.08205161515857,2,SA928-A73044A-R07-C13,SA928,A73044A
413,22,1,51500000,2,2.07497581959427,2,SA928-A73044A-R07-C13,SA928,A73044A
414,3,1,198500000,2,2.04765066915592,2,SA928-A73044A-R07-C13,SA928,A73044A
415,4,1,191500000,2,2.01532400258699,2,SA928-A73044A-R07-C13,SA928,A73044A
416,5,1,181000000,2,2.02296310592727,2,SA928-A73044A-R07-C13,SA928,A73044A
417,6,1,171500000,2,2.0786919732471003,2,SA928-A73044A-R07-C13,SA928,A73044A
418,7,1,159500000,2,1.9901175760095,2,SA928-A73044A-R07-C13,SA928,A73044A
419,8,1,146500000,2,2.09249056296837,2,SA928-A73044A-R07-C13,SA928,A73044A
420,9,1,141500000,2,2.00396965855174,2,SA928-A73044A-R07-C13,SA928,A73044A
421,X,1,155500000,1,0.981596979374772,2,SA928-A73044A-R07-C13,SA928,A73044A
422,Y,1,23500000,1,0.9458258295279001,2,SA928-A73044A-R07-C13,SA928,A73044A
423,Y,23500001,59500000,0,0.0424583430042181,2,SA928-A73044A-R07-C13,SA928,A73044A
424,1,1,249500000,2,1.97462234327153,2,SA928-A73044A-R07-C14,SA928,A73044A
425,10,1,136000000,2,1.9529727375345098,2,SA928-A73044A-R07-C14,SA928,A73044A
426,11,1,135500000,2,2.04052518636632,2,SA928-A73044A-R07-C14,SA928,A73044A
427,12,1,134000000,2,2.03116940312631,2,SA928-A73044A-R07-C14,SA928,A73044A
428,13,1,115500000,2,1.96922236912751,2,SA928-A73044A-R07-C14,SA928,A73044A
429,14,1,107500000,2,1.9780641613786,2,SA928-A73044A-R07-C14,SA928,A73044A
430,15,1,103000000,2,1.9145162345236901,2,SA928-A73044A-R07-C14,SA928,A73044A
431,16,1,90500000,2,1.9312279309883,2,SA928-A73044A-R07-C14,SA928,A73044A
432,17,1,81500000,2,1.9283858673338898,2,SA928-A73044A-R07-C14,SA928,A73044A
433,18,1,78500000,2,1.9712634110353402,2,SA928-A73044A-R07-C14,SA928,A73044A
434,19,1,59500000,2,1.92051243456316,2,SA928-A73044A-R07-C14,SA928,A73044A
435,2,1,243500000,2,1.99159299844984,2,SA928-A73044A-R07-C14,SA928,A73044A
436,20,1,63500000,2,2.0320384821826,2,SA928-A73044A-R07-C14,SA928,A73044A
437,21,1,48500000,2,1.99440553216832,2,SA928-A73044A-R07-C14,SA928,A73044A
438,22,1,51500000,2,2.01532168993501,2,SA928-A73044A-R07-C14,SA928,A73044A
439,3,1,198500000,2,1.96842227745302,2,SA928-A73044A-R07-C14,SA928,A73044A
440,4,1,191500000,2,2.02571687822524,2,SA928-A73044A-R07-C14,SA928,A73044A
441,5,1,181000000,2,1.97394562792314,2,SA928-A73044A-R07-C14,SA928,A73044A
442,6,1,171500000,2,2.04949153843297,2,SA928-A73044A-R07-C14,SA928,A73044A
443,7,1,159500000,2,1.96156699922744,2,SA928-A73044A-R07-C14,SA928,A73044A
444,8,1,146500000,2,2.01574504727988,2,SA928-A73044A-R07-C14,SA928,A73044A
445,9,1,141500000,2,2.00537294410539,2,SA928-A73044A-R07-C14,SA928,A73044A
446,X,1,155500000,1,1.01559790516526,2,SA928-A73044A-R07-C14,SA928,A73044A
447,Y,1,23500000,1,0.8254115637972941,2,SA928-A73044A-R07-C14,SA928,A73044A
448,Y,23500001,59500000,0,0.0570683773566272,2,SA928-A73044A-R07-C14,SA928,A73044A
449,1,1,1500000,2,2.00000095012803,2,SA928-A73044A-R07-C15,SA928,A73044A
450,1,1500001,2000000,10,11.000002273529502,2,SA928-A73044A-R07-C15,SA928,A73044A
451,1,2000001,2500000,6,6.0000027265749,2,SA928-A73044A-R07-C15,SA928,A73044A
452,1,2500001,3500000,2,2.00000080577417,2,SA928-A73044A-R07-C15,SA928,A73044A
453,1,3500001,5500000,10,7.000000328856831,2,SA928-A73044A-R07-C15,SA928,A73044A
454,1,5500001,6500000,2,2.0000001294123604,2,SA928-A73044A-R07-C15,SA928,A73044A
455,1,6500001,7000000,4,4.00000024867347,2,SA928-A73044A-R07-C15,SA928,A73044A
456,1,7000001,7500000,10,13.000000338186199,2,SA928-A73044A-R07-C15,SA928,A73044A
457,1,7500001,8000000,6,6.000000350947841,2,SA928-A73044A-R07-C15,SA928,A73044A
458,1,8000001,9000000,4,4.00000000008842,2,SA928-A73044A-R07-C15,SA928,A73044A
459,1,9000001,9500000,2,2.00000020528358,2,SA928-A73044A-R07-C15,SA928,A73044A
460,1,9500001,10000000,6,6.00000047246145,2,SA928-A73044A-R07-C15,SA928,A73044A
461,1,10000001,10500000,10,9.99999995556784,2,SA928-A73044A-R07-C15,SA928,A73044A
462,1,10500001,11000000,4,4.00000046210715,2,SA928-A73044A-R07-C15,SA928,A73044A
463,1,11000001,12000000,2,2.00000018300073,2,SA928-A73044A-R07-C15,SA928,A73044A
464,1,12000001,14000000,10,8.00000020656292,2,SA928-A73044A-R07-C15,SA928,A73044A
465,1,14000001,14500000,6,5.999999923947231,2,SA928-A73044A-R07-C15,SA928,A73044A
466,1,14500001,15000000,10,12.999999833836801,2,SA928-A73044A-R07-C15,SA928,A73044A
467,1,15000001,15500000,4,4.0000002932028105,2,SA928-A73044A-R07-C15,SA928,A73044A
468,1,15500001,16000000,2,2.0000000586511297,2,SA928-A73044A-R07-C15,SA928,A73044A
469,1,16000001,18000000,10,9.50000058873502,2,SA928-A73044A-R07-C15,SA928,A73044A
470,1,18000001,18500000,2,2.00000014472497,2,SA928-A73044A-R07-C15,SA928,A73044A
471,1,18500001,19500000,6,6.00000041178343,2,SA928-A73044A-R07-C15,SA928,A73044A
472,1,19500001,21000000,2,2.00000007604328,2,SA928-A73044A-R07-C15,SA928,A73044A
473,1,21000001,22000000,6,6.00000025411676,2,SA928-A73044A-R07-C15,SA928,A73044A
474,1,22000001,22500000,4,4.000000248257661,2,SA928-A73044A-R07-C15,SA928,A73044A
475,1,22500001,23000000,10,10.0000006891242,2,SA928-A73044A-R07-C15,SA928,A73044A
476,1,23000001,23500000,6,6.000000185944081,2,SA928-A73044A-R07-C15,SA928,A73044A
477,1,23500001,24500000,10,5.000000144365349,2,SA928-A73044A-R07-C15,SA928,A73044A
478,1,24500001,25000000,6,6.00000003744912,2,SA928-A73044A-R07-C15,SA928,A73044A
479,1,25000001,25500000,10,10.0000004719336,2,SA928-A73044A-R07-C15,SA928,A73044A
480,1,25500001,26000000,2,2.00000003741301,2,SA928-A73044A-R07-C15,SA928,A73044A
481,1,26000001,27000000,10,10.0000005411828,2,SA928-A73044A-R07-C15,SA928,A73044A
482,1,27000001,27500000,6,6.00000041106493,2,SA928-A73044A-R07-C15,SA928,A73044A
483,1,27500001,28000000,10,11.0000008950007,2,SA928-A73044A-R07-C15,SA928,A73044A
484,1,28000001,29000000,8,8.00000009291833,2,SA928-A73044A-R07-C15,SA928,A73044A
485,1,29000001,31000000,2,2.00000004396404,2,SA928-A73044A-R07-C15,SA928,A73044A
486,1,31000001,31500000,6,6.00000024441607,2,SA928-A73044A-R07-C15,SA928,A73044A
487,1,31500001,32000000,4,4.00000004383368,2,SA928-A73044A-R07-C15,SA928,A73044A
488,1,32000001,33000000,6,6.000000203548209,2,SA928-A73044A-R07-C15,SA928,A73044A
489,1,33000001,34000000,10,5.00000012295672,2,SA928-A73044A-R07-C15,SA928,A73044A
490,1,34000001,36000000,6,5.99999996265185,2,SA928-A73044A-R07-C15,SA928,A73044A
491,1,36000001,36500000,2,1.9999999774870902,2,SA928-A73044A-R07-C15,SA928,A73044A
492,1,36500001,37000000,10,12.000000652473302,2,SA928-A73044A-R07-C15,SA928,A73044A
493,1,37000001,37500000,4,4.00000024420102,2,SA928-A73044A-R07-C15,SA928,A73044A
494,1,37500001,39000000,10,4.00000007804336,2,SA928-A73044A-R07-C15,SA928,A73044A
495,1,39000001,39500000,6,5.999999991226571,2,SA928-A73044A-R07-C15,SA928,A73044A
496,1,39500001,40500000,10,11.9999998973544,2,SA928-A73044A-R07-C15,SA928,A73044A
497,1,40500001,41000000,4,3.9999999412464398,2,SA928-A73044A-R07-C15,SA928,A73044A
498,1,41000001,41500000,10,7.00000016662145,2,SA928-A73044A-R07-C15,SA928,A73044A
499,1,41500001,42000000,4,4.00000004170887,2,SA928-A73044A-R07-C15,SA928,A73044A
500,1,42000001,42500000,8,8.00000007452244,2,SA928-A73044A-R07-C15,SA928,A73044A
501,1,42500001,44500000,10,4.0000001326899906,2,SA928-A73044A-R07-C15,SA928,A73044A
502,1,44500001,45000000,2,1.99999999771038,2,SA928-A73044A-R07-C15,SA928,A73044A
503,1,45000001,45500000,4,4.00000014156928,2,SA928-A73044A-R07-C15,SA928,A73044A
504,1,45500001,46000000,10,6.99999990112721,2,SA928-A73044A-R07-C15,SA928,A73044A
505,1,46000001,47000000,6,6.00000006951851,2,SA928-A73044A-R07-C15,SA928,A73044A
506,1,47000001,47500000,10,4.99999993909397,2,SA928-A73044A-R07-C15,SA928,A73044A
507,1,47500001,48500000,4,4.00000006795342,2,SA928-A73044A-R07-C15,SA928,A73044A
508,1,48500001,49500000,10,2.9999999548873197,2,SA928-A73044A-R07-C15,SA928,A73044A
509,1,49500001,50000000,8,8.00000007485343,2,SA928-A73044A-R07-C15,SA928,A73044A
510,1,50000001,51000000,2,2.0000000032009098,2,SA928-A73044A-R07-C15,SA928,A73044A
511,1,51000001,51500000,6,6.0000000243663205,2,SA928-A73044A-R07-C15,SA928,A73044A
512,1,51500001,52000000,10,9.999999854125381,2,SA928-A73044A-R07-C15,SA928,A73044A
513,1,52000001,52500000,4,3.99999994062006,2,SA928-A73044A-R07-C15,SA928,A73044A
514,1,52500001,53000000,2,1.99999997056368,2,SA928-A73044A-R07-C15,SA928,A73044A
515,1,53000001,53500000,10,6.999999911260871,2,SA928-A73044A-R07-C15,SA928,A73044A
516,1,53500001,54000000,4,4.00000026660362,2,SA928-A73044A-R07-C15,SA928,A73044A
517,1,54000001,54500000,10,11.000000109540698,2,SA928-A73044A-R07-C15,SA928,A73044A
518,1,54500001,55000000,2,2.0000001153044797,2,SA928-A73044A-R07-C15,SA928,A73044A
519,1,55000001,55500000,10,3.00000014649088,2,SA928-A73044A-R07-C15,SA928,A73044A
520,1,55500001,56500000,6,5.99999992610028,2,SA928-A73044A-R07-C15,SA928,A73044A
521,1,56500001,58000000,10,8.99999987832416,2,SA928-A73044A-R07-C15,SA928,A73044A
522,1,58000001,58500000,4,3.9999999513057594,2,SA928-A73044A-R07-C15,SA928,A73044A
523,1,58500001,59000000,10,4.99999992572595,2,SA928-A73044A-R07-C15,SA928,A73044A
524,1,59000001,59500000,8,7.99999988034412,2,SA928-A73044A-R07-C15,SA928,A73044A
525,1,59500001,60000000,4,3.99999994677682,2,SA928-A73044A-R07-C15,SA928,A73044A
526,1,60000001,60500000,10,13.9999999056932,2,SA928-A73044A-R07-C15,SA928,A73044A
527,1,60500001,61000000,6,6.00000008305156,2,SA928-A73044A-R07-C15,SA928,A73044A
528,1,61000001,61500000,8,7.999999922585349,2,SA928-A73044A-R07-C15,SA928,A73044A
529,1,61500001,62500000,2,1.9999999816492502,2,SA928-A73044A-R07-C15,SA928,A73044A
530,1,62500001,63500000,10,9.49999994180034,2,SA928-A73044A-R07-C15,SA928,A73044A
531,1,63500001,64000000,2,1.9999999896699199,2,SA928-A73044A-R07-C15,SA928,A73044A
532,1,64000001,64500000,6,5.99999991190266,2,SA928-A73044A-R07-C15,SA928,A73044A
533,1,64500001,65500000,10,10.999999855737801,2,SA928-A73044A-R07-C15,SA928,A73044A
534,1,65500001,66000000,8,7.9999998878125504,2,SA928-A73044A-R07-C15,SA928,A73044A
535,1,66000001,66500000,2,2.00000003720648,2,SA928-A73044A-R07-C15,SA928,A73044A
536,1,66500001,67000000,4,4.00000001265695,2,SA928-A73044A-R07-C15,SA928,A73044A
537,1,67000001,67500000,6,6.00000010266675,2,SA928-A73044A-R07-C15,SA928,A73044A
538,1,67500001,68000000,2,1.99999997386899,2,SA928-A73044A-R07-C15,SA928,A73044A
539,1,68000001,68500000,6,5.99999991283742,2,SA928-A73044A-R07-C15,SA928,A73044A
540,1,68500001,69000000,4,3.9999999676992406,2,SA928-A73044A-R07-C15,SA928,A73044A
541,1,69000001,69500000,2,2.00000003168349,2,SA928-A73044A-R07-C15,SA928,A73044A
542,1,69500001,70000000,8,8.00000017429888,2,SA928-A73044A-R07-C15,SA928,A73044A
543,1,70000001,70500000,6,6.0000002895829905,2,SA928-A73044A-R07-C15,SA928,A73044A
544,1,70500001,71000000,10,11.0000001230682,2,SA928-A73044A-R07-C15,SA928,A73044A
545,1,71000001,71500000,2,2.0000000219368004,2,SA928-A73044A-R07-C15,SA928,A73044A
546,1,71500001,72500000,8,8.000000390704251,2,SA928-A73044A-R07-C15,SA928,A73044A
547,1,72500001,73500000,10,7.50000047806467,2,SA928-A73044A-R07-C15,SA928,A73044A
548,1,73500001,74000000,4,4.00000023259616,2,SA928-A73044A-R07-C15,SA928,A73044A
549,1,74000001,74500000,8,8.00000033796198,2,SA928-A73044A-R07-C15,SA928,A73044A
550,1,74500001,75000000,4,4.000000172277979,2,SA928-A73044A-R07-C15,SA928,A73044A
551,1,75000001,75500000,2,2.00000003614552,2,SA928-A73044A-R07-C15,SA928,A73044A
552,1,75500001,76500000,4,4.00000004308219,2,SA928-A73044A-R07-C15,SA928,A73044A
553,1,76500001,77000000,2,1.99999999506666,2,SA928-A73044A-R07-C15,SA928,A73044A
554,1,77000001,77500000,8,8.00000000001153,2,SA928-A73044A-R07-C15,SA928,A73044A
555,1,77500001,78000000,6,6.00000002435336,2,SA928-A73044A-R07-C15,SA928,A73044A
556,1,78000001,78500000,4,3.99999999539097,2,SA928-A73044A-R07-C15,SA928,A73044A
557,1,78500001,79500000,10,10.500000143087801,2,SA928-A73044A-R07-C15,SA928,A73044A
558,1,79500001,80000000,2,2.0000000848716,2,SA928-A73044A-R07-C15,SA928,A73044A
559,1,80000001,80500000,8,8.00000035950309,2,SA928-A73044A-R07-C15,SA928,A73044A
560,1,80500001,81500000,2,2.00000010715977,2,SA928-A73044A-R07-C15,SA928,A73044A
561,1,81500001,82000000,10,12.0000002684486,2,SA928-A73044A-R07-C15,SA928,A73044A
562,1,82000001,83000000,4,4.0000000949081205,2,SA928-A73044A-R07-C15,SA928,A73044A
563,1,83000001,83500000,8,8.00000028103822,2,SA928-A73044A-R07-C15,SA928,A73044A
564,1,83500001,84000000,6,6.0000001501079705,2,SA928-A73044A-R07-C15,SA928,A73044A
565,1,84000001,84500000,10,3.00000001767529,2,SA928-A73044A-R07-C15,SA928,A73044A
566,1,84500001,85000000,2,2.00000002846671,2,SA928-A73044A-R07-C15,SA928,A73044A
567,1,85000001,86000000,6,5.9999999436469995,2,SA928-A73044A-R07-C15,SA928,A73044A
568,1,86000001,86500000,10,10.000000109256,2,SA928-A73044A-R07-C15,SA928,A73044A
569,1,86500001,87000000,2,2.0000000194383003,2,SA928-A73044A-R07-C15,SA928,A73044A
570,1,87000001,87500000,6,6.00000000828399,2,SA928-A73044A-R07-C15,SA928,A73044A
